date,city,city_zh,PM2.5,PM10,SO2,NO2,CO,O3_MDA8
2021-12-23,Huizhou,惠州,23.0,35.5,4.6,27.5,0.5,41.0
2021-12-23,Jiangmen,江门,36.8,66.4,8.9,71.0,0.83,9.0
2021-12-23,Shenzhen,深圳,22.6,44.0,5.8,40.8,0.74,57.0
2021-12-23,Zhaoqing,肇庆,29.4,49.9,11.5,41.5,0.72,36.0
2021-12-23,Zhongshan,中山,39.9,63.5,6.0,64.5,0.82,12.0
2021-12-23,Zhuhai,珠海,36.1,63.2,8.2,61.2,0.66,39.0
2021-12-24,Dongguan,东莞,33.5,56.6,10.6,43.8,0.77,70.0
2021-12-24,Foshan,佛山,45.2,80.7,10.8,61.7,0.89,82.0
2021-12-24,Guangzhou,广州,37.8,69.6,7.7,46.7,0.91,69.0
2021-12-24,Huizhou,惠州,31.7,50.4,5.0,35.4,0.66,60.0
2021-12-24,Jiangmen,江门,49.6,83.8,11.1,63.8,0.89,120.0
2021-12-24,Shenzhen,深圳,40.2,64.7,5.8,49.1,0.88,88.0
2021-12-24,Zhaoqing,肇庆,23.3,36.6,7.5,27.8,0.67,72.0
2021-12-24,Zhongshan,中山,57.7,97.0,7.0,75.1,1.09,85.0
2021-12-24,Zhuhai,珠海,60.8,98.7,9.3,73.0,0.82,122.0
2021-12-25,Dongguan,东莞,35.5,55.0,10.1,31.6,0.68,85.0
2021-12-25,Foshan,佛山,39.9,63.9,7.5,44.9,0.78,74.0
2021-12-25,Guangzhou,广州,39.2,61.8,7.4,33.7,0.8,76.0
2021-12-25,Huizhou,惠州,34.1,47.5,5.6,19.8,0.56,73.0
2021-12-25,Jiangmen,江门,35.3,64.7,9.0,54.8,0.76,62.0
2021-12-25,Shenzhen,深圳,33.0,53.7,5.9,28.4,0.76,72.0
2021-12-25,Zhaoqing,肇庆,34.0,47.3,7.9,23.9,0.71,93.0
2021-12-25,Zhongshan,中山,35.6,62.8,6.4,43.0,0.73,101.0
2021-12-25,Zhuhai,珠海,40.0,61.9,8.6,47.4,0.62,91.0
2021-12-26,Dongguan,东莞,25.3,34.8,9.0,21.3,0.74,38.0
2021-12-26,Foshan,佛山,22.4,34.4,4.8,27.2,0.73,40.0
2021-12-26,Guangzhou,广州,23.9,34.2,6.7,21.4,0.77,38.0
2021-12-26,Huizhou,惠州,25.5,31.8,4.5,19.0,0.6,24.0
2021-12-26,Jiangmen,江门,24.8,43.5,6.4,35.1,0.71,42.0
2021-12-26,Shenzhen,深圳,33.0,46.8,5.2,21.8,0.78,28.0
2021-12-26,Zhaoqing,肇庆,21.5,30.0,7.0,22.2,0.72,42.0
2021-12-26,Zhongshan,中山,31.7,41.9,6.4,31.5,0.7,32.0
2021-12-26,Zhuhai,珠海,34.4,53.7,7.8,31.0,0.68,38.0
2021-12-27,Dongguan,东莞,19.4,24.8,8.9,21.1,0.7,27.0
2021-12-27,Foshan,佛山,17.2,27.7,5.7,26.5,0.66,27.0
2021-12-27,Guangzhou,广州,22.5,30.4,6.8,21.8,0.71,32.0
2021-12-27,Huizhou,惠州,21.6,25.0,3.8,17.2,0.55,25.0
2021-12-27,Jiangmen,江门,17.0,32.2,6.2,34.0,0.67,25.0
2021-12-27,Shenzhen,深圳,20.9,29.2,5.0,23.1,0.72,19.0
2021-12-27,Zhaoqing,肇庆,11.6,18.0,6.0,18.9,0.59,36.0
2021-12-27,Zhongshan,中山,20.5,28.5,5.1,31.7,0.62,17.0
2021-12-27,Zhuhai,珠海,18.4,31.1,7.5,29.9,0.73,21.0
2021-12-28,Dongguan,东莞,31.9,44.7,9.5,32.7,0.77,30.0
2021-12-28,Foshan,佛山,33.1,49.3,7.2,38.8,0.67,26.0
2021-12-28,Guangzhou,广州,35.6,52.8,7.5,32.2,0.79,31.0
2021-12-28,Huizhou,惠州,32.5,43.9,4.6,24.6,0.61,39.0
2021-12-28,Jiangmen,江门,36.7,56.6,7.9,47.7,0.74,24.0
2021-12-28,Shenzhen,深圳,36.4,55.4,5.5,38.9,0.77,49.0
2021-12-28,Zhaoqing,肇庆,26.2,37.3,6.3,24.0,0.63,29.0
2021-12-28,Zhongshan,中山,37.3,57.2,7.6,50.2,0.7,23.0
2021-12-28,Zhuhai,珠海,35.7,60.2,9.2,47.6,0.83,28.0
2021-12-29,Dongguan,东莞,39.5,60.1,9.1,38.7,0.83,27.0
2021-12-29,Foshan,佛山,30.9,50.6,6.9,40.2,0.73,17.0
2021-12-29,Guangzhou,广州,35.1,54.0,6.5,34.7,0.89,18.0
2021-12-29,Huizhou,惠州,32.5,50.4,5.0,28.0,0.62,53.0
2021-12-29,Jiangmen,江门,34.8,55.6,8.6,44.9,0.76,33.0
2021-12-29,Shenzhen,深圳,39.7,68.5,5.6,46.9,0.81,77.0
2021-12-29,Zhaoqing,肇庆,24.0,35.2,6.0,24.9,0.68,19.0
2021-12-29,Zhongshan,中山,45.0,68.0,6.4,52.7,0.78,36.0
2021-12-29,Zhuhai,珠海,47.9,83.4,9.9,56.6,0.86,63.0
2021-12-30,Dongguan,东莞,20.1,33.3,9.4,34.0,0.76,70.0
2021-12-30,Foshan,佛山,18.5,32.5,7.5,35.0,0.7,52.0
2021-12-30,Guangzhou,广州,17.5,31.0,7.6,30.7,0.83,54.0
2021-12-30,Huizhou,惠州,18.1,32.8,4.8,23.3,0.6,74.0
2021-12-30,Jiangmen,江门,20.4,37.9,7.9,40.8,0.74,67.0
2021-12-30,Shenzhen,深圳,24.7,43.0,4.9,32.1,0.72,89.0
2021-12-30,Zhaoqing,肇庆,12.7,19.7,6.2,20.7,0.71,50.0
2021-12-30,Zhongshan,中山,28.0,48.3,6.4,45.4,0.73,59.0
2021-12-30,Zhuhai,珠海,31.7,56.3,9.4,44.0,0.74,97.0
2021-12-31,Dongguan,东莞,28.4,49.7,10.5,43.6,0.79,90.0
2021-12-31,Foshan,佛山,24.7,46.7,8.1,48.7,0.73,67.0
2021-12-31,Guangzhou,广州,27.5,50.4,8.6,43.1,0.89,73.0
2021-12-31,Huizhou,惠州,29.5,46.1,6.0,24.1,0.67,86.0
2021-12-31,Jiangmen,江门,27.3,54.3,9.7,53.8,0.83,77.0
2021-12-31,Shenzhen,深圳,30.3,52.0,5.5,31.7,0.76,89.0
2021-12-31,Zhaoqing,肇庆,20.7,33.6,7.9,27.6,0.76,52.0
2021-12-31,Zhongshan,中山,30.8,55.5,6.8,55.0,0.82,104.0
2021-12-31,Zhuhai,珠海,32.4,62.0,10.2,49.2,0.73,94.0
2022-01-01,Dongguan,东莞,49.4,81.1,10.8,53.5,0.89,80.0
2022-01-01,Foshan,佛山,45.5,77.5,11.0,58.7,0.95,79.0
2022-01-01,Guangzhou,广州,44.0,77.5,9.1,49.5,1.04,77.0
2022-01-01,Huizhou,惠州,50.1,78.9,5.5,39.9,0.81,78.0
2022-01-01,Jiangmen,江门,63.8,102.6,10.6,86.1,1.21,60.0
2022-01-01,Shenzhen,深圳,44.0,74.0,5.5,37.8,0.84,78.0
2022-01-01,Zhaoqing,肇庆,35.0,55.1,14.3,34.7,0.81,88.0
2022-01-01,Zhongshan,中山,55.9,83.3,5.5,55.2,0.92,72.0
2022-01-01,Zhuhai,珠海,50.7,91.9,8.5,42.5,0.76,95.0
2022-01-02,Dongguan,东莞,45.5,71.2,11.5,43.0,0.87,105.0
2022-01-02,Foshan,佛山,38.2,60.8,8.5,41.0,0.83,97.0
2022-01-02,Guangzhou,广州,43.0,68.2,9.4,39.7,1.0,96.0
2022-01-02,Huizhou,惠州,44.5,69.0,5.8,31.5,0.76,97.0
2022-01-02,Jiangmen,江门,48.9,82.0,9.6,53.5,1.05,129.0
2022-01-02,Shenzhen,深圳,49.2,77.8,5.9,40.1,0.92,114.0
2022-01-02,Zhaoqing,肇庆,32.6,46.0,7.5,24.3,0.81,89.0
2022-01-02,Zhongshan,中山,48.8,77.7,7.4,49.3,0.96,89.0
2022-01-02,Zhuhai,珠海,58.4,96.3,9.8,44.9,0.86,145.0
2022-01-03,Dongguan,东莞,55.7,91.4,11.2,57.0,0.91,128.0
2022-01-03,Foshan,佛山,66.2,109.3,10.2,78.1,1.09,138.0
2022-01-03,Guangzhou,广州,51.4,91.2,8.8,63.2,1.08,103.0
2022-01-03,Huizhou,惠州,38.0,61.8,6.7,36.6,0.67,112.0
2022-01-03,Jiangmen,江门,66.9,109.5,8.3,67.4,1.12,181.0
2022-01-03,Shenzhen,深圳,29.0,49.7,5.5,37.2,0.72,101.0
2022-01-03,Zhaoqing,肇庆,55.0,77.4,14.6,42.1,0.87,167.0
2022-01-03,Zhongshan,中山,44.0,69.2,4.9,44.4,0.79,119.0
2022-01-03,Zhuhai,珠海,33.7,60.0,7.5,35.0,0.61,122.0
2022-01-04,Dongguan,东莞,54.2,94.4,11.0,61.6,0.91,159.0
2022-01-04,Foshan,佛山,69.8,125.5,9.7,83.8,1.03,193.0
2022-01-04,Guangzhou,广州,59.0,109.9,8.6,74.6,1.11,159.0
2022-01-04,Huizhou,惠州,44.1,72.6,5.9,39.2,0.67,129.0
2022-01-04,Jiangmen,江门,45.4,83.4,7.3,54.5,0.92,158.0
2022-01-04,Shenzhen,深圳,34.6,57.8,5.4,41.3,0.76,119.0
2022-01-04,Zhaoqing,肇庆,85.8,117.4,13.2,57.4,0.99,218.0
2022-01-04,Zhongshan,中山,34.7,61.5,5.4,43.5,0.74,108.0
2022-01-04,Zhuhai,珠海,29.7,53.5,7.9,35.2,0.63,129.0
2022-01-05,Dongguan,东莞,43.0,70.2,8.0,55.5,0.78,149.0
2022-01-05,Foshan,佛山,44.2,83.9,7.5,62.5,0.77,145.0
2022-01-05,Guangzhou,广州,46.0,90.7,7.9,72.5,0.99,127.0
2022-01-05,Huizhou,惠州,29.2,45.8,3.6,28.8,0.57,102.0
2022-01-05,Jiangmen,江门,36.0,68.5,7.0,57.2,0.88,126.0
2022-01-05,Shenzhen,深圳,24.2,42.7,5.0,36.2,0.65,120.0
2022-01-05,Zhaoqing,肇庆,46.4,65.4,13.0,42.2,0.75,118.0
2022-01-05,Zhongshan,中山,40.8,73.3,5.2,53.5,0.76,161.0
2022-01-05,Zhuhai,珠海,22.3,41.0,8.1,34.7,0.52,112.0
2022-01-06,Dongguan,东莞,42.5,67.0,9.1,46.8,0.86,99.0
2022-01-06,Foshan,佛山,49.5,87.6,8.1,66.9,0.9,102.0
2022-01-06,Guangzhou,广州,42.4,72.4,7.5,52.2,0.96,94.0
2022-01-06,Huizhou,惠州,37.1,55.3,3.5,27.3,0.7,93.0
2022-01-06,Jiangmen,江门,51.3,91.5,8.2,68.0,0.98,111.0
2022-01-06,Shenzhen,深圳,38.7,62.4,5.2,37.2,0.68,108.0
2022-01-06,Zhaoqing,肇庆,42.9,60.9,9.5,36.6,0.79,120.0
2022-01-06,Zhongshan,中山,46.0,76.0,5.4,48.0,0.84,150.0
2022-01-06,Zhuhai,珠海,33.6,58.0,8.1,39.6,0.61,125.0
2022-01-07,Dongguan,东莞,30.3,47.8,9.1,34.9,0.88,96.0
2022-01-07,Foshan,佛山,31.8,55.8,8.4,44.7,0.89,95.0
2022-01-07,Guangzhou,广州,31.2,49.9,7.5,34.0,0.95,92.0
2022-01-07,Huizhou,惠州,30.6,48.6,3.7,25.0,0.74,91.0
2022-01-07,Jiangmen,江门,35.5,66.0,8.1,55.6,0.89,96.0
2022-01-07,Shenzhen,深圳,35.7,55.8,5.2,26.6,0.72,102.0
2022-01-07,Zhaoqing,肇庆,32.6,48.5,9.3,28.1,0.94,99.0
2022-01-07,Zhongshan,中山,37.1,62.9,5.5,39.6,0.79,133.0
2022-01-07,Zhuhai,珠海,37.9,64.7,8.2,37.2,0.68,128.0
2022-01-08,Dongguan,东莞,37.8,56.1,8.5,34.5,0.85,139.0
2022-01-08,Foshan,佛山,29.7,49.7,8.1,45.8,0.8,96.0
2022-01-08,Guangzhou,广州,32.1,52.2,7.0,39.8,0.88,85.0
2022-01-08,Huizhou,惠州,30.2,46.4,3.8,24.9,0.71,94.0
2022-01-08,Jiangmen,江门,33.3,57.3,7.1,49.4,0.83,104.0
2022-01-08,Shenzhen,深圳,31.8,49.8,5.1,29.4,0.68,91.0
2022-01-08,Zhaoqing,肇庆,28.6,42.8,9.0,31.5,0.84,99.0
2022-01-08,Zhongshan,中山,35.6,56.8,8.1,49.0,0.8,90.0
2022-01-08,Zhuhai,珠海,29.8,52.3,8.3,37.5,0.64,111.0
2022-01-09,Dongguan,东莞,40.5,63.6,8.9,45.3,0.88,57.0
2022-01-09,Foshan,佛山,36.6,63.6,7.5,57.5,0.86,40.0
2022-01-09,Guangzhou,广州,35.2,60.0,7.3,44.8,0.93,41.0
2022-01-09,Huizhou,惠州,32.4,48.3,3.9,29.8,0.68,60.0
2022-01-09,Jiangmen,江门,47.8,82.2,7.2,66.3,0.89,50.0
2022-01-09,Shenzhen,深圳,32.1,54.9,5.4,31.0,0.61,99.0
2022-01-09,Zhaoqing,肇庆,30.2,46.4,10.2,39.5,0.81,47.0
2022-01-09,Zhongshan,中山,44.7,69.2,5.8,52.4,0.77,79.0
2022-01-09,Zhuhai,珠海,40.2,69.8,8.5,43.5,0.62,122.0
2022-01-10,Dongguan,东莞,23.5,37.2,8.7,34.4,0.88,51.0
2022-01-10,Foshan,佛山,24.0,43.8,8.5,44.8,0.85,15.0
2022-01-10,Guangzhou,广州,23.1,37.6,6.9,37.2,0.94,22.0
2022-01-10,Huizhou,惠州,23.6,41.1,3.6,28.7,0.75,66.0
2022-01-10,Jiangmen,江门,31.0,58.3,7.7,60.8,0.91,28.0
2022-01-10,Shenzhen,深圳,26.5,47.2,5.2,35.3,0.69,76.0
2022-01-10,Zhaoqing,肇庆,24.2,35.4,8.8,34.5,0.83,17.0
2022-01-10,Zhongshan,中山,35.1,61.0,6.7,56.1,0.85,37.0
2022-01-10,Zhuhai,珠海,32.2,57.7,8.6,45.0,0.69,71.0
2022-01-11,Dongguan,东莞,11.6,17.7,6.5,20.3,0.81,77.0
2022-01-11,Foshan,佛山,9.7,18.7,5.0,25.3,0.8,69.0
2022-01-11,Guangzhou,广州,13.6,21.6,5.9,20.9,0.85,75.0
2022-01-11,Huizhou,惠州,16.3,22.8,3.0,15.9,0.72,74.0
2022-01-11,Jiangmen,江门,9.8,24.0,5.6,30.4,0.78,79.0
2022-01-11,Shenzhen,深圳,14.5,26.2,4.7,21.2,0.74,78.0
2022-01-11,Zhaoqing,肇庆,6.2,10.1,6.0,17.4,0.77,58.0
2022-01-11,Zhongshan,中山,14.3,23.9,4.0,29.2,0.76,71.0
2022-01-11,Zhuhai,珠海,14.3,29.8,7.4,31.4,0.75,96.0
2022-01-12,Dongguan,东莞,28.8,42.6,7.6,32.7,0.81,49.0
2022-01-12,Foshan,佛山,31.6,53.1,7.4,50.0,0.78,34.0
2022-01-12,Guangzhou,广州,31.8,47.7,6.6,37.1,0.81,40.0
2022-01-12,Huizhou,惠州,29.9,42.0,4.3,25.6,0.73,59.0
2022-01-12,Jiangmen,江门,34.0,59.3,6.7,63.5,0.8,29.0
2022-01-12,Shenzhen,深圳,29.6,48.3,5.0,30.6,0.69,62.0
2022-01-12,Zhaoqing,肇庆,31.2,43.4,8.3,34.1,0.72,57.0
2022-01-12,Zhongshan,中山,33.6,56.2,7.8,53.7,0.78,41.0
2022-01-12,Zhuhai,珠海,32.4,60.0,9.5,50.4,0.78,51.0
2022-01-13,Dongguan,东莞,32.6,48.4,8.1,36.6,0.85,61.0
2022-01-13,Foshan,佛山,35.1,55.8,7.9,42.7,0.81,56.0
2022-01-13,Guangzhou,广州,37.4,56.6,8.2,35.6,0.85,66.0
2022-01-13,Huizhou,惠州,33.9,48.8,4.6,25.0,0.7,85.0
2022-01-13,Jiangmen,江门,38.5,67.5,8.3,57.7,0.83,42.0
2022-01-13,Shenzhen,深圳,34.6,56.3,5.7,33.1,0.69,70.0
2022-01-13,Zhaoqing,肇庆,34.7,49.4,9.5,30.5,0.74,62.0
2022-01-13,Zhongshan,中山,39.2,60.2,8.0,56.2,0.83,36.0
2022-01-13,Zhuhai,珠海,40.2,71.6,10.4,54.0,0.82,58.0
2022-01-14,Dongguan,东莞,45.9,69.7,8.9,46.4,0.88,66.0
2022-01-14,Foshan,佛山,46.2,76.6,8.1,62.1,0.88,46.0
2022-01-14,Guangzhou,广州,49.2,74.3,8.2,50.3,0.87,52.0
2022-01-14,Huizhou,惠州,43.4,60.3,4.8,24.6,0.73,102.0
2022-01-14,Jiangmen,江门,48.1,78.8,9.3,66.9,0.89,45.0
2022-01-14,Shenzhen,深圳,43.2,65.0,5.7,22.5,0.68,100.0
2022-01-14,Zhaoqing,肇庆,48.7,67.2,9.4,41.4,0.75,62.0
2022-01-14,Zhongshan,中山,45.5,70.5,6.2,54.0,0.77,50.0
2022-01-14,Zhuhai,珠海,40.6,71.8,9.1,42.0,0.76,68.0
2022-01-15,Dongguan,东莞,63.1,99.2,8.3,59.7,1.04,119.0
2022-01-15,Foshan,佛山,67.1,121.9,9.2,76.6,1.08,19.0
2022-01-15,Guangzhou,广州,69.1,116.4,8.3,67.4,1.08,29.0
2022-01-15,Huizhou,惠州,47.1,66.8,5.2,30.8,0.77,111.0
2022-01-15,Jiangmen,江门,83.8,134.2,9.5,100.1,1.13,33.0
2022-01-15,Shenzhen,深圳,35.5,54.1,5.1,25.1,0.69,110.0
2022-01-15,Zhaoqing,肇庆,74.0,121.3,8.8,58.9,0.94,36.0
2022-01-15,Zhongshan,中山,70.2,114.6,8.4,86.0,1.06,76.0
2022-01-15,Zhuhai,珠海,47.8,82.8,8.7,46.8,0.8,121.0
2022-01-16,Dongguan,东莞,49.3,79.2,7.7,51.0,0.98,134.0
2022-01-16,Foshan,佛山,61.0,114.5,9.2,70.7,1.16,61.0
2022-01-16,Guangzhou,广州,58.0,101.2,7.6,54.1,1.11,81.0
2022-01-16,Huizhou,惠州,40.7,59.9,4.4,30.1,0.72,136.0
2022-01-16,Jiangmen,江门,74.9,122.8,8.7,83.6,1.17,87.0
2022-01-16,Shenzhen,深圳,31.2,46.2,5.2,27.5,0.64,121.0
2022-01-16,Zhaoqing,肇庆,73.6,126.9,11.1,69.8,1.13,28.0
2022-01-16,Zhongshan,中山,31.2,49.5,3.6,31.4,0.72,95.0
2022-01-16,Zhuhai,珠海,30.1,52.0,7.5,30.2,0.65,123.0
2022-01-17,Dongguan,东莞,44.3,68.8,7.2,44.7,1.08,44.0
2022-01-17,Foshan,佛山,22.7,44.3,5.5,38.9,1.06,21.0
2022-01-17,Guangzhou,广州,30.0,50.4,6.7,35.8,1.06,29.0
2022-01-17,Huizhou,惠州,39.0,53.2,3.7,24.1,0.79,79.0
2022-01-17,Jiangmen,江门,37.5,65.5,7.1,51.3,1.1,28.0
2022-01-17,Shenzhen,深圳,36.4,53.5,5.0,29.5,0.7,84.0
2022-01-17,Zhaoqing,肇庆,19.6,34.8,7.2,29.1,1.01,24.0
2022-01-17,Zhongshan,中山,37.9,65.6,5.2,53.8,1.02,25.0
2022-01-17,Zhuhai,珠海,38.6,66.0,8.1,47.1,0.83,69.0
2022-01-18,Dongguan,东莞,15.4,27.1,6.2,28.4,1.05,35.0
2022-01-18,Foshan,佛山,11.1,22.7,4.2,31.9,1.13,35.0
2022-01-18,Guangzhou,广州,14.2,25.1,5.8,28.7,1.08,36.0
2022-01-18,Huizhou,惠州,16.9,28.5,2.7,23.3,0.98,40.0
2022-01-18,Jiangmen,江门,16.9,30.1,5.7,39.5,1.11,27.0
2022-01-18,Shenzhen,深圳,24.2,38.9,4.9,31.4,0.94,34.0
2022-01-18,Zhaoqing,肇庆,5.3,10.6,6.0,20.0,1.02,39.0
2022-01-18,Zhongshan,中山,20.6,37.1,4.7,43.1,1.03,20.0
2022-01-18,Zhuhai,珠海,24.3,49.0,8.3,46.1,1.04,30.0
2022-01-19,Dongguan,东莞,13.6,22.9,6.6,27.4,0.85,77.0
2022-01-19,Foshan,佛山,15.0,26.4,4.6,32.6,0.99,66.0
2022-01-19,Guangzhou,广州,15.2,25.8,6.0,28.8,0.91,70.0
2022-01-19,Huizhou,惠州,12.7,21.5,2.5,18.4,0.76,83.0
2022-01-19,Jiangmen,江门,17.1,30.1,6.2,36.5,0.96,71.0
2022-01-19,Shenzhen,深圳,13.5,25.5,5.0,23.3,0.79,106.0
2022-01-19,Zhaoqing,肇庆,11.5,18.9,6.6,21.9,0.88,69.0
2022-01-19,Zhongshan,中山,19.4,31.4,5.0,38.1,0.84,84.0
2022-01-19,Zhuhai,珠海,20.4,37.9,8.4,33.9,0.88,121.0
2022-01-20,Dongguan,东莞,22.0,36.4,6.9,37.2,0.77,115.0
2022-01-20,Foshan,佛山,21.6,38.3,5.2,47.0,0.9,76.0
2022-01-20,Guangzhou,广州,22.7,39.4,6.4,43.2,0.86,77.0
2022-01-20,Huizhou,惠州,19.0,34.3,3.3,23.6,0.67,99.0
2022-01-20,Jiangmen,江门,27.5,46.0,6.8,48.8,0.9,83.0
2022-01-20,Shenzhen,深圳,20.5,36.5,5.9,28.2,0.66,109.0
2022-01-20,Zhaoqing,肇庆,18.0,28.1,7.2,31.4,0.76,83.0
2022-01-20,Zhongshan,中山,25.8,43.1,4.8,44.4,0.72,121.0
2022-01-20,Zhuhai,珠海,22.0,39.3,8.8,37.9,0.71,107.0
2022-01-21,Dongguan,东莞,38.2,65.0,7.8,52.3,0.82,157.0
2022-01-21,Foshan,佛山,45.7,78.0,6.4,73.0,1.02,132.0
2022-01-21,Guangzhou,广州,40.2,72.0,7.6,58.8,0.96,125.0
2022-01-21,Huizhou,惠州,29.4,50.6,4.2,27.0,0.59,106.0
2022-01-21,Jiangmen,江门,47.7,76.6,7.2,54.3,0.98,140.0
2022-01-21,Shenzhen,深圳,24.2,45.5,5.4,26.2,0.58,100.0
2022-01-21,Zhaoqing,肇庆,34.0,50.9,8.2,41.8,0.81,126.0
2022-01-21,Zhongshan,中山,32.2,50.9,4.5,32.4,0.64,106.0
2022-01-21,Zhuhai,珠海,23.5,42.9,8.4,28.2,0.49,105.0
2022-01-22,Dongguan,东莞,33.4,52.0,6.7,41.0,0.73,60.0
2022-01-22,Foshan,佛山,43.5,78.9,5.3,66.9,0.91,55.0
2022-01-22,Guangzhou,广州,39.0,68.0,6.7,58.5,0.86,58.0
2022-01-22,Huizhou,惠州,19.0,19.5,4.1,19.4,0.59,52.0
2022-01-22,Jiangmen,江门,30.8,47.0,6.4,35.0,0.68,66.0
2022-01-22,Shenzhen,深圳,11.2,17.4,5.0,20.3,0.57,47.0
2022-01-22,Zhaoqing,肇庆,56.7,83.5,8.2,58.9,0.97,73.0
2022-01-22,Zhongshan,中山,24.1,29.3,3.7,31.6,0.56,47.0
2022-01-22,Zhuhai,珠海,12.3,24.1,7.2,25.3,0.43,52.0
2022-01-23,Dongguan,东莞,20.8,31.5,6.5,33.7,0.69,71.0
2022-01-23,Foshan,佛山,16.4,29.7,4.3,41.8,0.74,37.0
2022-01-23,Guangzhou,广州,16.6,28.1,6.1,38.6,0.71,47.0
2022-01-23,Huizhou,惠州,13.3,22.0,4.2,24.4,0.62,74.0
2022-01-23,Jiangmen,江门,19.9,31.2,5.5,32.7,0.71,40.0
2022-01-23,Shenzhen,深圳,9.2,16.8,5.2,27.5,0.55,53.0
2022-01-23,Zhaoqing,肇庆,37.2,54.6,7.7,43.4,0.77,37.0
2022-01-23,Zhongshan,中山,13.8,21.0,3.8,33.0,0.55,42.0
2022-01-23,Zhuhai,珠海,10.8,19.2,7.2,26.1,0.43,50.0
2022-01-24,Dongguan,东莞,21.4,29.8,6.0,32.5,0.79,39.0
2022-01-24,Foshan,佛山,17.8,30.0,4.2,33.5,0.94,18.0
2022-01-24,Guangzhou,广州,18.4,28.6,5.9,33.1,0.92,14.0
2022-01-24,Huizhou,惠州,17.4,21.8,2.7,24.2,0.68,44.0
2022-01-24,Jiangmen,江门,27.0,39.0,5.3,41.2,0.96,32.0
2022-01-24,Shenzhen,深圳,20.3,28.7,5.2,31.0,0.63,57.0
2022-01-24,Zhaoqing,肇庆,17.1,30.1,6.7,28.5,0.82,29.0
2022-01-24,Zhongshan,中山,21.8,33.0,3.8,38.4,0.77,43.0
2022-01-24,Zhuhai,珠海,19.8,29.3,7.5,37.3,0.52,52.0
2022-01-25,Dongguan,东莞,9.9,14.1,6.1,21.8,0.88,57.0
2022-01-25,Foshan,佛山,10.3,17.9,3.6,28.8,1.04,27.0
2022-01-25,Guangzhou,广州,10.6,16.8,5.5,25.8,0.99,32.0
2022-01-25,Huizhou,惠州,10.3,16.7,2.3,17.0,0.83,37.0
2022-01-25,Jiangmen,江门,16.5,24.4,5.0,33.4,1.05,25.0
2022-01-25,Shenzhen,深圳,10.2,18.3,5.1,18.6,0.68,48.0
2022-01-25,Zhaoqing,肇庆,10.4,16.5,6.2,21.6,0.98,31.0
2022-01-25,Zhongshan,中山,14.4,26.9,3.5,33.7,0.99,14.0
2022-01-25,Zhuhai,珠海,14.2,28.7,7.0,35.1,0.81,18.0
2022-01-26,Dongguan,东莞,17.1,25.6,6.5,24.8,0.86,53.0
2022-01-26,Foshan,佛山,21.1,35.5,4.4,39.1,1.09,39.0
2022-01-26,Guangzhou,广州,19.3,31.4,6.0,33.0,1.01,40.0
2022-01-26,Huizhou,惠州,19.1,28.3,4.5,19.3,0.89,71.0
2022-01-26,Jiangmen,江门,30.2,45.3,5.7,48.3,1.19,30.0
2022-01-26,Shenzhen,深圳,18.6,29.0,5.0,23.7,0.75,70.0
2022-01-26,Zhaoqing,肇庆,22.1,33.4,7.5,27.8,1.03,58.0
2022-01-26,Zhongshan,中山,26.5,41.9,4.1,42.3,1.06,36.0
2022-01-26,Zhuhai,珠海,24.2,38.3,8.0,36.0,0.74,66.0
2022-01-27,Dongguan,东莞,25.2,34.0,6.2,28.0,0.85,94.0
2022-01-27,Foshan,佛山,30.0,43.0,4.2,38.7,1.01,104.0
2022-01-27,Guangzhou,广州,27.5,41.7,6.0,35.0,1.0,94.0
2022-01-27,Huizhou,惠州,24.7,35.9,3.5,17.8,0.79,81.0
2022-01-27,Jiangmen,江门,43.2,56.9,5.6,39.5,1.14,102.0
2022-01-27,Shenzhen,深圳,24.9,34.2,5.2,26.0,0.72,77.0
2022-01-27,Zhaoqing,肇庆,28.5,38.3,7.5,26.0,0.93,116.0
2022-01-27,Zhongshan,中山,29.4,39.2,3.2,29.8,0.85,68.0
2022-01-27,Zhuhai,珠海,23.8,37.1,7.6,24.4,0.62,88.0
2022-01-28,Dongguan,东莞,23.6,32.4,6.5,23.8,0.9,46.0
2022-01-28,Foshan,佛山,19.5,32.0,4.2,22.8,1.13,40.0
2022-01-28,Guangzhou,广州,20.3,30.4,6.2,25.5,1.13,41.0
2022-01-28,Huizhou,惠州,19.4,25.8,3.0,13.3,0.8,52.0
2022-01-28,Jiangmen,江门,23.5,39.3,5.2,27.7,1.08,36.0
2022-01-28,Shenzhen,深圳,18.9,26.4,4.6,18.0,0.68,68.0
2022-01-28,Zhaoqing,肇庆,22.7,32.8,7.0,19.8,1.09,47.0
2022-01-28,Zhongshan,中山,27.7,44.2,3.8,29.9,0.98,26.0
2022-01-28,Zhuhai,珠海,20.4,34.1,7.5,24.4,0.68,72.0
2022-01-29,Dongguan,东莞,10.8,16.4,6.8,15.2,1.07,38.0
2022-01-29,Foshan,佛山,9.6,16.9,4.0,15.8,1.18,30.0
2022-01-29,Guangzhou,广州,11.9,18.5,6.1,15.7,1.18,30.0
2022-01-29,Huizhou,惠州,8.0,14.8,2.6,10.5,0.98,55.0
2022-01-29,Jiangmen,江门,13.2,27.0,5.2,20.8,1.16,41.0
2022-01-29,Shenzhen,深圳,9.4,16.8,4.8,13.5,0.9,57.0
